年月日时分	站点名称	气温	降水	瞬时风向	瞬时风速	瞬时能见度	相对湿度	瞬时气压	一小时最高气温	一小时最低气温	一小时最大风速	一小时最大风速时风向
201503210220	交大	9.9	0	293	0	////	////	////	10.1	9.9	0.3	355
201503210230	交大	10.1	0	26	0	////	////	////	10.1	9.9	0.3	355
201503210240	交大	10.1	0	60	0	////	////	////	10.1	9.9	0.3	355
201503210250	交大	10.1	0	254	0	////	////	////	10.1	9.9	0.3	355
201503210300	交大	10.2	0	268	0.1	////	////	////	10.2	9.9	1	254
201503210310	交大	10.4	0	277	0.3	////	////	////	10.4	10.2	1.1	254
201503210320	交大	10.4	0	263	0.6	////	////	////	10.4	10.2	1.1	254
201503210330	交大	10.5	0	263	0	////	////	////	10.5	10.2	1.1	254
201503210340	交大	10.6	0	260	0.5	////	////	////	10.6	10.2	1.1	254
201503210350	交大	10.5	0	257	0.8	////	////	////	10.6	10.2	1.6	285
201503210400	交大	10.6	0	254	0.4	////	////	////	10.6	10.2	1.6	285
201503210410	交大	10.6	0	322	0	////	////	////	10.6	10.6	0.8	265
201503210420	交大	10.7	0	313	0.2	////	////	////	10.7	10.6	0.8	265
201503210430	交大	10.7	0	240	0.1	////	////	////	10.7	10.6	1.3	316
201503210450	交大	10.8	0	279	0.3	////	////	////	10.8	10.6	1.3	316
201503210500	交大	10.9	0	263	0	////	////	////	10.9	10.6	1.5	282
201503210510	交大	10.9	0	251	0	////	////	////	10.9	10.9	0	251
201503210520	交大	10.9	0	277	0.1	////	////	////	10.9	10.9	1.6	268
201503210530	交大	10.9	0	299	0.5	////	////	////	10.9	10.9	1.6	268
201503210540	交大	10.9	0	274	0	////	////	////	10.9	10.9	1.6	268
201503210550	交大	10.9	0	263	0.1	////	////	////	10.9	10.9	1.6	268
201503210600	交大	10.9	0	353	0.2	////	////	////	10.9	10.9	1.6	268
201503210610	交大	10.9	0	277	0.5	////	////	////	10.9	10.9	1	285
201503210620	交大	11	0	257	0.3	////	////	////	11	10.9	1	285
201503210630	交大	11.1	0	260	0.3	////	////	////	11.1	10.9	1.3	257
201503210640	交大	11.2	0	232	0.3	////	////	////	11.2	10.9	1.4	310
201503210650	交大	11.2	0	257	0.8	////	////	////	11.3	10.9	2	254
201503210700	交大	11.4	0	268	0.8	////	////	////	11.4	10.9	2	254
201503210710	交大	11.4	0	299	0.4	////	////	////	11.4	11.3	2.2	310
201503210720	交大	11.6	0	257	0.7	////	////	////	11.6	11.3	2.2	310
201503210730	交大	11.7	0	251	0.6	////	////	////	11.8	11.3	2.2	288
201503210740	交大	11.9	0	187	0.5	////	////	////	11.9	11.3	2.5	341
201503210750	交大	12.1	0	206	0.3	////	////	////	12.1	11.3	2.5	341
201503210800	交大	12.3	0	288	0.6	////	////	////	12.3	11.3	2.8	338
201503210810	交大	12.4	0	336	0.4	////	////	////	12.4	12.3	4.3	330
201503210820	交大	12.5	0	288	1.4	////	////	////	12.5	12.3	4.3	330
201503210830	交大	12.4	0	12	1	////	////	////	12.5	12.3	4.3	330
201503210840	交大	12.5	0	4	2.3	////	////	////	12.5	12.3	4.3	330
201503210850	交大	12.8	0	291	1.3	////	////	////	12.8	12.3	5.5	336
201503210900	交大	12.9	0	358	0.8	////	////	////	13	12.3	5.5	336
201503210910	交大	13.2	0	358	3	////	////	////	13.2	12.9	4.5	1
201503210920	交大	13.4	0	302	2.7	////	////	////	13.4	12.9	4.5	1
201503210930	交大	13.6	0	338	2.4	////	////	////	13.7	12.9	4.5	1
201503210940	交大	13.7	0	52	1.9	////	////	////	13.8	12.9	4.5	1
201503210950	交大	13.6	0	4	2.6	////	////	////	13.8	12.9	4.5	1
201503211000	交大	14.2	0	226	0.9	////	////	////	14.2	12.9	4.5	1
201503211010	交大	14.5	0	257	2.2	////	////	////	14.6	14.3	3.4	327
201503211020	交大	14.7	0	265	1.3	////	////	////	14.8	14.3	3.5	293
201503211040	交大	15	0	344	1.6	////	////	////	15.1	14.3	3.5	293
201503211050	交大	16	0	355	1.1	////	////	////	16	14.3	3.5	293
201503211100	交大	15.7	0	355	0.6	////	////	////	16	14.3	3.5	293
201503211110	交大	16.9	0	40	1.9	////	////	////	16.9	15.8	3.8	322
201503211120	交大	16.7	0	336	2.2	////	////	////	16.9	15.8	3.8	322
201503211130	交大	17.1	0	18	0.4	////	////	////	17.1	15.8	3.8	322
201503211140	交大	17.4	0	246	1.3	////	////	////	17.4	15.8	3.8	322
201503211150	交大	17.9	0	18	1	////	////	////	17.9	15.8	3.8	322
201503211200	交大	17.3	0	285	1.9	////	////	////	17.9	15.8	3.8	322
201503211210	交大	17.8	0	257	0.5	////	////	////	18.2	17.5	3.3	330
201503211230	交大	17.9	0	248	0.6	////	////	////	18.5	17.5	3.3	330
201503211250	交大	18.1	0	18	2.2	////	////	////	18.8	17.5	3.6	319
201503211300	交大	18.6	0	347	1.9	////	////	////	18.8	17.5	4.5	12
201503211310	交大	19	0	274	0.6	////	////	////	19.2	18.6	3.8	330
201503211320	交大	18.7	0	302	1.5	////	////	////	19.2	18.6	3.8	330
201503211330	交大	19.2	0	7	1.3	////	////	////	19.2	18.6	3.8	330
201503211340	交大	19.7	0	237	0	////	////	////	19.7	18.6	3.8	330
201503211350	交大	18.4	0	40	1.4	////	////	////	19.8	18.4	3.8	330
201503211400	交大	18.9	0	91	1.1	////	////	////	19.8	18.2	3.8	330
201503211410	交大	19.5	0	302	1.9	////	////	////	19.5	18.4	3.2	274
201503211420	交大	19.2	0	285	0	////	////	////	19.9	18.4	3.2	254
201503211440	交大	19.6	0	313	0	////	////	////	20	18.4	3.2	274
201503211450	交大	19.5	0	38	1.3	////	////	////	20	18.4	3.2	274
201503211500	交大	19.5	0	296	2	////	////	////	20	18.4	3.3	122
201503211510	交大	20	0	344	0	////	////	////	20.2	19.6	3	330
201503211520	交大	20.5	0	353	1.3	////	////	////	20.5	19.6	3	330
201503211530	交大	20.5	0	206	0	////	////	////	20.9	19.6	3	330
201503211540	交大	19.9	0	336	0.1	////	////	////	20.9	19.6	3.4	293
201503211550	交大	19.9	0	102	0.3	////	////	////	20.9	19.6	3.4	293
201503211600	交大	20.2	0	68	0	////	////	////	20.9	19.6	3.4	293
201503211610	交大	19.9	0	7	1	////	////	////	20.2	19.9	2.8	46
201503211620	交大	19.9	0	333	0.8	////	////	////	20.2	19.9	2.8	46
201503211630	交大	19.6	0	336	1.4	////	////	////	20.2	19.6	2.8	46
201503211640	交大	19.6	0	341	1.5	////	////	////	20.2	19.6	2.8	46
201503211650	交大	19.4	0	282	0.3	////	////	////	20.2	19.4	2.8	46
201503211700	交大	19.3	0	313	0.5	////	////	////	20.2	19.3	2.8	46
201503211710	交大	19.3	0	215	0	////	////	////	19.3	19.3	1.5	322
201503211720	交大	18.4	0	133	1.4	////	////	////	19.3	18.4	3.5	136
201503211730	交大	17.4	0	108	1	////	////	////	19.3	17.4	3.5	136
201503211740	交大	17.2	0	147	1.9	////	////	////	19.3	17.2	3.5	136
201503211750	交大	16.9	0	173	1.6	////	////	////	19.3	16.9	3.5	136
201503211800	交大	16.7	0	139	2.1	////	////	////	19.3	16.7	3.5	136
201503211810	交大	16.3	0	133	0.8	////	////	////	16.7	16.3	2.3	142
201503211820	交大	15.9	0	108	0.5	////	////	////	16.7	15.9	2.3	142
201503211830	交大	15.2	0	133	0	////	////	////	16.7	15.2	2.3	142
201503211840	交大	14.6	0	52	0	////	////	////	16.7	14.6	2.3	142
201503211850	交大	14.3	0	130	0	////	////	////	16.7	14.3	2.3	142
201503211900	交大	14	0	23	0	////	////	////	16.7	14	2.3	142
201503211910	交大	13.8	0	330	0	////	////	////	14	13.8	0	330
201503211920	交大	13.7	0	184	0	////	////	////	14	13.7	0	184
201503211930	交大	13.4	0	296	0	////	////	////	14	13.4	0	296
201503211940	交大	13.2	0	46	0	////	////	////	14	13.2	0	46
201503211950	交大	13.1	0	212	0	////	////	////	14	13.1	0	212
201503212000	交大	12.9	0	218	0	////	////	////	14	12.9	0	218
201503212010	交大	12.7	0	201	0	////	////	////	12.9	12.6	0	201
201503212020	交大	12.5	0	246	0	////	////	////	12.9	12.5	0	246
201503212030	交大	12.5	0	167	0	////	////	////	12.9	12.5	0	167
201503212040	交大	12.4	0	74	0	////	////	////	12.9	12.3	0	74
201503212050	交大	12.3	0	212	0	////	////	////	12.9	12.2	0	212
201503212100	交大	12	0	232	0	////	////	////	12.9	12	0	232
201503212110	交大	11.9	0	327	0	////	////	////	11.9	11.8	0	327
201503212120	交大	11.9	0	192	0	////	////	////	12	11.8	0	192
201503212130	交大	11.3	0	296	0	////	////	////	12	11.3	0	296
201503212140	交大	11.5	0	74	0	////	////	////	12	11.3	0	74
201503212150	交大	11.3	0	240	0	////	////	////	12	11.3	0	240
201503212200	交大	11.3	0	291	0	////	////	////	12	11.3	0	291
201503212210	交大	11.2	0	229	0	////	////	////	11.3	11.1	0	229
201503212220	交大	11.1	0	240	0	////	////	////	11.3	11.1	0	240
201503212230	交大	11.2	0	265	0	////	////	////	11.3	11.1	0	265
201503212240	交大	11.1	0	234	0	////	////	////	11.3	11	0	234
201503212250	交大	11.2	0	285	0	////	////	////	11.4	11	0	285
201503212300	交大	11	0	251	0	////	////	////	11.4	11	0	251
201503212310	交大	10.8	0	260	0	////	////	////	11	10.7	0	260
201503212320	交大	11	0	246	0	////	////	////	11	10.7	0	246
201503212330	交大	11.2	0	257	0	////	////	////	11.2	10.7	0.1	251
201503212340	交大	11.3	0	257	0	////	////	////	11.3	10.7	0.1	251
201503212350	交大	11.2	0	268	0	////	////	////	11.3	10.7	0.1	251
201503220000	交大	11.1	0	285	0	////	////	////	11.3	10.7	0.1	251
201503220010	交大	10.9	0	212	0	////	////	////	11.1	10.9	0	212
201503220020	交大	10.7	0	232	0	////	////	////	11.1	10.7	0	232
201503220030	交大	10.4	0	201	0	////	////	////	11.1	10.4	0	201
201503220040	交大	10.6	0	285	0	////	////	////	11.1	10.2	0	285
201503220050	交大	10.3	0	285	0	////	////	////	11.1	10.2	0	285
201503220100	交大	10.2	0	164	0	////	////	////	11.1	10.2	0	164
201503220110	交大	10.1	0	285	0	////	////	////	10.2	10	0	285
201503220120	交大	10	0	302	0	////	////	////	10.2	10	0	302
201503220130	交大	9.9	0	234	0	////	////	////	10.2	9.9	0	234
201503220140	交大	9.9	0	263	0	////	////	////	10.2	9.8	0	263
201503220150	交大	10	0	305	0	////	////	////	10.2	9.8	0	305
201503220200	交大	9.9	0	26	0	////	////	////	10.2	9.8	0	26
201503220210	交大	9.8	0	277	0	////	////	////	9.9	9.7	0	277
201503220220	交大	9.8	0	263	0	////	////	////	9.9	9.7	0	263
201503220230	交大	9.7	0	265	0	////	////	////	9.9	9.7	0	265
201503220240	交大	9.9	0	246	0	////	////	////	9.9	9.7	0	246
201503220250	交大	9.8	0	243	0	////	////	////	9.9	9.7	0	243
201503220300	交大	9.5	0	263	0	////	////	////	9.9	9.4	0	263
201503220310	交大	9.5	0	263	0	////	////	////	9.5	9.4	0	263
201503220320	交大	9.6	0	279	0	////	////	////	9.6	9.4	0	279
201503220330	交大	9.7	0	74	0	////	////	////	9.7	9.4	0	74
201503220340	交大	9.5	0	1	0	////	////	////	9.7	9.4	0	1
201503220350	交大	9.5	0	260	0	////	////	////	9.7	9.4	0	260
201503220400	交大	9.7	0	195	0	////	////	////	9.8	9.4	0	195
201503220410	交大	9.8	0	251	0	////	////	////	9.8	9.7	0	251
201503220420	交大	9.9	0	254	0	////	////	////	9.9	9.7	0.1	257
201503220430	交大	10	0	257	0	////	////	////	10.1	9.7	0.1	257
201503220440	交大	10	0	218	0	////	////	////	10.1	9.7	0.1	257
201503220450	交大	9.9	0	206	0	////	////	////	10.1	9.7	0.1	257
201503220500	交大	9.9	0	302	0	////	////	////	10.1	9.7	0.1	257
201503220510	交大	9.9	0	353	0	////	////	////	9.9	9.9	0	353
201503220520	交大	9.9	0	353	0	////	////	////	9.9	9.7	0	353
201503220530	交大	9.7	0	330	0	////	////	////	9.9	9.7	0	330
201503220540	交大	9.9	0	327	0	////	////	////	9.9	9.7	0	327
201503220600	交大	10.1	0	212	0	////	////	////	10.1	9.7	0.8	327
201503220610	交大	9.7	0	130	0	////	////	////	10	9.7	0.9	83
201503220620	交大	9.7	0	46	0	////	////	////	10	9.6	0.9	83
201503220630	交大	10.1	0	32	0.1	////	////	////	10.1	9.6	1	18
201503220640	交大	10.4	0	63	1.2	////	////	////	10.4	9.6	1.3	60
201503220650	交大	10.6	0	74	1	////	////	////	10.6	9.6	1.5	91
201503220700	交大	10.8	0	113	0.4	////	////	////	10.8	9.6	2.2	97
201503220710	交大	10.6	0	99	0	////	////	////	10.8	10.6	1.5	83
201503220720	交大	11.5	0	116	0	////	////	////	11.5	10.6	1.9	88
201503220730	交大	11.6	0	85	0.3	////	////	////	11.9	10.6	1.9	88
201503220740	交大	12.8	0	102	1.4	////	////	////	12.8	10.6	1.9	88
201503220750	交大	13.9	0	46	0.9	////	////	////	13.9	10.6	2.4	108
201503220800	交大	14.5	0	97	0.8	////	////	////	14.5	10.6	2.4	97
201503220810	交大	15	0	102	2	////	////	////	15.1	14.5	3	91
201503220820	交大	15.1	0	119	0.4	////	////	////	15.1	14.5	3	91
201503220830	交大	15.4	0	74	1.9	////	////	////	15.4	14.5	3.2	91
201503220840	交大	16.4	0	105	1.9	////	////	////	16.4	14.5	3.2	91
201503220850	交大	16.6	0	66	1	////	////	////	16.8	14.5	4.4	85
201503220900	交大	16.9	0	108	1.9	////	////	////	16.9	14.5	5.5	102
201503220910	交大	17.6	0	147	1.2	////	////	////	17.6	16.8	4.3	128
201503220920	交大	17.3	0	91	1.9	////	////	////	17.6	16.8	4.3	128
201503220930	交大	17.8	0	142	3.3	////	////	////	17.8	16.8	4.6	133
201503220940	交大	17.9	0	111	3.5	////	////	////	18	16.8	4.6	133
201503220950	交大	18	0	184	2.8	////	////	////	18.6	16.8	4.6	133
201503221000	交大	18.8	0	136	2.4	////	////	////	18.8	16.8	4.6	133
201503221010	交大	18.3	0	99	3.4	////	////	////	18.8	18.1	5.4	83
201503221020	交大	18.7	0	130	2.1	////	////	////	18.8	18	5.4	83
201503221030	交大	18.7	0	60	3.6	////	////	////	19	18	5.4	83
201503221040	交大	19.2	0	142	2.1	////	////	////	19.2	18	5.4	83
201503221050	交大	19.6	0	113	1.6	////	////	////	20	18	5.4	83
201503221100	交大	20	0	153	1.3	////	////	////	20	18	5.4	83
201503221110	交大	19.8	0	133	2.1	////	////	////	20.3	19.7	4.3	133
201503221120	交大	19.9	0	102	2.8	////	////	////	20.4	19.5	4.3	133
201503221130	交大	20.1	0	83	1.7	////	////	////	20.4	19.5	5.3	147
201503221140	交大	19.4	0	85	2	////	////	////	20.4	19.4	5.3	147
201503221150	交大	19.9	0	108	1.5	////	////	////	20.4	19.4	5.7	99
201503221200	交大	20.2	0	71	1.1	////	////	////	20.5	19.4	5.7	99
201503221210	交大	20.6	0	113	2	////	////	////	20.7	20.1	3.6	99
201503221220	交大	21	0	102	1.3	////	////	////	21	20.1	3.8	105
201503221230	交大	20.3	0	122	2.4	////	////	////	21.5	20.1	4.2	139
201503221240	交大	20.4	0	68	2	////	////	////	21.5	20.1	4.2	139
201503221250	交大	20.6	0	167	3.3	////	////	////	21.5	20.1	4.2	139
201503221300	交大	21	0	113	1.8	////	////	////	21.5	20.1	4.3	133
201503221310	交大	21	0	54	2	////	////	////	21	20.3	4.9	113
201503221320	交大	20.4	0	32	1.3	////	////	////	21	20.3	4.9	113
201503221330	交大	20.4	0	49	1.1	////	////	////	21	20.3	5.5	77
201503221340	交大	20.5	0	88	1.9	////	////	////	21	20.3	5.5	77
201503221350	交大	20.4	0	113	3.6	////	////	////	21.2	20.3	5.5	77
201503221400	交大	20.7	0	122	2.8	////	////	////	21.5	20.3	5.5	77
201503221410	交大	20.4	0	97	1.8	////	////	////	20.9	20.3	5	108
201503221420	交大	21.4	0	74	1.4	////	////	////	21.5	20.3	5	108
201503221440	交大	20.6	0	77	3	////	////	////	21.5	20.1	5	108
201503221450	交大	20.1	0	99	3.5	////	////	////	21.5	20.1	5.7	102
201503221500	交大	20.5	0	122	4.2	////	////	////	21.5	20.1	5.7	102
201503221510	交大	20.4	0	102	2.9	////	////	////	20.8	20.2	5.9	139
201503221520	交大	20	0	111	2.9	////	////	////	20.8	19.9	6.1	108
201503221530	交大	19.5	0	85	2.5	////	////	////	20.8	19.5	6.5	128
201503221540	交大	19.5	0	68	2	////	////	////	20.8	19.2	6.5	128
201503221550	交大	19.2	0	85	2.7	////	////	////	20.8	19.2	7	97
201503221600	交大	18.8	0	102	5	////	////	////	20.8	18.6	7	97
201503221610	交大	18.4	0	71	2.2	////	////	////	18.5	18.3	6.6	102
201503221620	交大	18	0	99	4	////	////	////	18.5	18	6.6	102
201503221630	交大	17.4	0	128	3.2	////	////	////	18.5	17.4	6.6	102
201503221640	交大	16.9	0	99	3.5	////	////	////	18.5	16.9	6.6	102
201503221650	交大	16.7	0	108	1.9	////	////	////	18.5	16.7	6.6	102
201503221700	交大	16.4	0	77	4.8	////	////	////	18.5	16.4	6.9	83
201503221710	交大	16.1	0	77	2	////	////	////	16.4	16.1	5.9	88
201503221720	交大	15.9	0	130	3.5	////	////	////	16.4	15.9	5.9	88
201503221730	交大	15.7	0	108	2.8	////	////	////	16.4	15.6	5.9	88
201503221740	交大	15.4	0	94	2.5	////	////	////	16.4	15.4	5.9	88
201503221750	交大	15.1	0	85	2.7	////	////	////	16.4	15.1	5.9	88
201503221800	交大	14.9	0	128	1.8	////	////	////	16.4	14.9	5.9	88
201503221810	交大	14.7	0	111	2.6	////	////	////	14.9	14.7	4.6	102
201503221820	交大	14.2	0	113	2.1	////	////	////	14.9	14.2	4.6	102
201503221830	交大	14.2	0	85	1.3	////	////	////	14.9	14.1	4.6	102
201503221840	交大	14.1	0	88	2.3	////	////	////	14.9	14.1	4.6	102
201503221850	交大	14	0	83	2.5	////	////	////	14.9	14	4.6	102
201503221900	交大	13.8	0	102	1.3	////	////	////	14.9	13.8	4.6	102
201503221910	交大	13.3	0	88	1.9	////	////	////	13.8	13.3	3.5	108
201503221920	交大	13.3	0	94	2.1	////	////	////	13.8	13.3	3.6	108
201503221930	交大	13	0	111	1.9	////	////	////	13.8	13	3.6	108
201503221940	交大	12.8	0	85	2.9	////	////	////	13.8	12.8	3.6	108
201503221950	交大	12.8	0	128	2.5	////	////	////	13.8	12.8	4.7	88
201503222000	交大	12.7	0	105	3	////	////	////	13.8	12.7	4.7	88
201503222010	交大	12.6	0	111	2.8	////	////	////	12.7	12.6	4.8	97
201503222020	交大	12.4	0	97	2.9	////	////	////	12.7	12.4	4.8	97
201503222030	交大	12.3	0	60	2.2	////	////	////	12.7	12.3	5.1	102
201503222040	交大	12.2	0	83	2.7	////	////	////	12.7	12.2	5.1	102
201503222050	交大	12.1	0	108	2.7	////	////	////	12.7	12.1	5.2	80
201503222100	交大	12	0	108	2.4	////	////	////	12.7	12	5.2	80
201503222110	交大	11.8	0	71	3.2	////	////	////	12	11.8	5.5	71
201503222130	交大	11.6	0	99	3.5	////	////	////	12	11.6	5.7	105
201503222140	交大	11.5	0	128	2.9	////	////	////	12	11.5	5.7	105
201503222150	交大	11.4	0	105	2.2	////	////	////	12	11.4	5.7	105
201503222200	交大	11.2	0	108	2.5	////	////	////	12	11.2	5.7	105
201503222210	交大	11	0	111	1.9	////	////	////	11.3	11	4.7	91
201503222220	交大	10.9	0	133	0.8	////	////	////	11.3	10.9	4.7	91
201503222230	交大	10.8	0	88	1.3	////	////	////	11.3	10.8	4.7	91
201503222240	交大	11.1	0	77	1.3	////	////	////	11.3	10.8	5.2	130
201503222250	交大	10.8	0	97	2.8	////	////	////	11.3	10.7	5.2	130
201503222300	交大	10.7	0	136	1.4	////	////	////	11.3	10.7	5.2	130
201503222310	交大	10.5	0	102	2.8	////	////	////	10.7	10.5	3.1	122
201503222320	交大	10.5	0	83	1.4	////	////	////	10.7	10.5	3.8	105
201503222330	交大	10.5	0	113	2.5	////	////	////	10.7	10.4	3.8	116
201503222340	交大	10.4	0	91	0.8	////	////	////	10.7	10.4	3.8	116
201503222350	交大	10.2	0	108	1.6	////	////	////	10.7	10.2	3.8	116
201503230000	交大	10.1	0	119	1.6	////	////	////	10.7	10.1	3.8	116
201503230010	交大	10.1	0	85	1.7	////	////	////	10.1	10.1	2.8	108
201503230020	交大	10.1	0	97	0.8	////	////	////	10.2	10.1	3.3	102
201503230030	交大	9.9	0	94	1.3	////	////	////	10.2	9.9	3.3	102
201503230040	交大	9.8	0	102	1.6	////	////	////	10.2	9.8	3.3	102
201503230050	交大	9.7	0	153	1.4	////	////	////	10.2	9.7	3.3	102
201503230100	交大	9.7	0	119	1.3	////	////	////	10.2	9.7	3.3	102
201503230110	交大	9.5	0	83	0.8	////	////	////	9.7	9.5	1.8	88
201503230120	交大	9.2	0	139	0	////	////	////	9.7	9.2	2.4	83
201503230130	交大	9	0	122	0.9	////	////	////	9.7	9	2.4	83
201503230140	交大	8.8	0	119	0.5	////	////	////	9.7	8.8	2.4	83
201503230150	交大	8.7	0	105	1.6	////	////	////	9.7	8.6	2.7	97
201503230200	交大	8.9	0	94	0.9	////	////	////	9.7	8.6	2.7	97
201503230210	交大	8.6	0	91	1.3	////	////	////	9.1	8.6	2.1	85
201503230220	交大	8.6	0	108	0.3	////	////	////	9.1	8.6	2.1	85
201503230230	交大	8.4	0	119	0	////	////	////	9.1	8.4	2.1	85
201503230240	交大	8	0	97	0	////	////	////	9.1	8	2.1	85
201503230250	交大	7.9	0	80	0.7	////	////	////	9.1	7.9	2.1	85
201503230300	交大	7.7	0	88	0.8	////	////	////	9.1	7.7	2.1	85
201503230310	交大	7.7	0	66	0.8	////	////	////	7.8	7.7	1.8	83
201503230320	交大	8.1	0	63	0.6	////	////	////	8.1	7.7	2.4	83
201503230330	交大	8.2	0	94	0.6	////	////	////	8.3	7.7	2.4	83
201503230340	交大	8.2	0	133	0	////	////	////	8.3	7.7	2.4	83
201503230350	交大	8	0	97	1	////	////	////	8.3	7.7	2.4	83
201503230400	交大	8	0	105	0.8	////	////	////	8.3	7.7	3.3	102
201503230410	交大	8	0	83	2.1	////	////	////	8.1	8	2.3	83
201503230420	交大	8.2	0	94	0.6	////	////	////	8.3	8	2.3	77
201503230430	交大	8.1	0	83	1.7	////	////	////	8.3	8	2.7	68
201503230440	交大	8.6	0	125	0.8	////	////	////	8.6	8	3.5	91
201503230450	交大	8.7	0	116	0.5	////	////	////	8.7	8	3.5	91
201503230500	交大	8.7	0	150	0.2	////	////	////	8.7	8	3.5	91
201503230510	交大	8.2	0	105	0.9	////	////	////	8.6	8.2	1.6	144
201503230520	交大	7.9	0	102	0	////	////	////	8.6	7.9	1.6	85
201503230530	交大	7.9	0	71	0.3	////	////	////	8.6	7.9	1.6	85
201503230540	交大	7.7	0	77	0.7	////	////	////	8.6	7.7	1.6	63
201503230550	交大	7.8	0	85	1.3	////	////	////	8.6	7.6	1.8	71
201503230600	交大	8.1	0	83	1	////	////	////	8.6	7.6	2.3	88
201503230610	交大	8.5	0	83	1.4	////	////	////	8.5	8.3	2.5	71
201503230620	交大	8.7	0	119	0.9	////	////	////	8.7	8.3	2.5	71
201503230630	交大	9.5	0	88	1.1	////	////	////	9.5	8.3	2.7	102
201503230640	交大	9.9	0	91	1	////	////	////	9.9	8.3	4.1	91
201503230650	交大	10.1	0	105	2.2	////	////	////	10.1	8.3	4.6	105
201503230700	交大	10.1	0	91	1.4	////	////	////	10.1	8.3	5.8	83
201503230710	交大	10.3	0	74	3.5	////	////	////	10.3	10.2	4.8	91
201503230720	交大	10.6	0	83	4.4	////	////	////	10.6	10.2	5.3	66
201503230730	交大	10.7	0	94	4.2	////	////	////	10.7	10.2	6.4	63
201503230740	交大	10.9	0	105	3.6	////	////	////	10.9	10.2	6.4	63
201503230750	交大	11.1	0	102	3.1	////	////	////	11.1	10.2	6.4	85
201503230800	交大	11.1	0	108	2.9	////	////	////	11.1	10.2	6.9	97
201503230810	交大	11.2	0	94	2.9	////	////	////	11.3	11.1	7.2	97
201503230820	交大	11.4	0	83	3	////	////	////	11.4	11.1	7.2	97
201503230830	交大	11.6	0	105	3.5	////	////	////	11.6	11.1	7.2	97
201503230840	交大	11.6	0	83	3.5	////	////	////	11.6	11.1	7.2	97
201503230850	交大	11.7	0	74	3.1	////	////	////	11.7	11.1	7.2	97
201503230900	交大	11.9	0	80	3	////	////	////	11.9	11.1	7.2	97
201503230910	交大	11.8	0	94	2.8	////	////	////	11.9	11.8	5.4	94
201503230920	交大	11.8	0	108	1.7	////	////	////	11.9	11.8	5.5	108
201503230940	交大	11.9	0	66	2.4	////	////	////	12	11.8	6.5	74
201503230950	交大	12.3	0	150	2.2	////	////	////	12.3	11.8	6.5	74
201503231000	交大	12.1	0	122	2.7	////	////	////	12.4	11.8	7.4	105
201503231010	交大	12.3	0	83	3.8	////	////	////	12.4	12.1	5.9	68
201503231020	交大	12.5	0	97	3.2	////	////	////	12.5	12.1	6.7	97
201503231030	交大	12.5	0	94	4.2	////	////	////	12.6	12.1	6.7	97
201503231040	交大	12.6	0	71	2.6	////	////	////	12.8	12.1	6.9	102
201503231050	交大	12.8	0	113	2.1	////	////	////	12.8	12.1	6.9	102
201503231100	交大	12.7	0	108	5.2	////	////	////	13	12.1	6.9	102
201503231110	交大	13.3	0	108	1.9	////	////	////	13.3	12.6	5.7	102
